Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.57,43.96,KING CITY NORTH,6154150,2022-03-16,2022,3,16,,5.0,,-1.2,,1.9,,16.1,,0.0,,,,,,0.0,,4.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-15,2022,3,15,,1.3,,-1.2,,0.1,,17.9,,0.0,,,,,,5.0,,1.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-14,2022,3,14,,5.4,,-3.2,,1.1,,16.9,,0.0,,,,,,0.0,,6.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-13,2022,3,13,,-1.6,,-12.2,,-6.9,,24.9,,0.0,,,,,,1.4,,2.0,,21.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-12,2022,3,12,,-5.1,,-11.0,,-8.1,,26.1,,0.0,,,,,,0.0,,7.0,,30.0,,48.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-11,2022,3,11,,-2.4,,-5.5,,-3.9,,21.9,,0.0,,,,,,4.7,,4.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-10,2022,3,10,,2.1,,-4.8,,-1.3,,19.3,,0.0,,,,,,0.1,,4.0,,22.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-09,2022,3,9,,4.0,,-5.6,,-0.8,,18.8,,0.0,,,,,,0.0,,4.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-08,2022,3,8,,0.5,,-5.8,,-2.6,,20.6,,0.0,,,,,,0.1,,4.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-07,2022,3,7,,1.0,,-4.2,,-1.6,,19.6,,0.0,,,,,,8.4,,3.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-06,2022,3,6,,13.5,,1.0,,7.2,,10.8,,0.0,,,,,,1.7,,14.0,,28.0,,64.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-05,2022,3,5,,1.7,,-5.8,,-2.0,,20.0,,0.0,,,,,,0.0,,15.0,,13.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-04,2022,3,4,,-0.5,,-14.2,,-7.4,,25.4,,0.0,,,,,,0.0,,15.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-03,2022,3,3,,-7.3,,-13.1,,-10.2,,28.2,,0.0,,,,,,0.0,,15.0,,35.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-02,2022,3,2,,0.5,,-7.3,,-3.4,,21.4,,0.0,,,,,,0.7,,17.0,,32.0,,53.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-03-01,2022,3,1,,2.8,,-7.4,,-2.3,,20.3,,0.0,,,,,,0.1,,18.0,,15.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-28,2022,2,28,,-5.6,,-16.1,,-10.9,,28.9,,0.0,,,,,,0.1,,17.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-27,2022,2,27,,-1.6,,-12.1,,-6.8,,24.8,,0.0,,,,,,0.3,,17.0,,31.0,,46.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-26,2022,2,26,,-4.1,,-14.0,,-9.0,,27.0,,0.0,,,,,,0.0,,19.0,,20.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-25,2022,2,25,,-8.2,,-13.2,,-10.7,,28.7,,0.0,,,,,,5.5,,14.0,,3.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-24,2022,2,24,,-6.8,,-16.0,,-11.4,,29.4,,0.0,,,,,,0.0,,13.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-23,2022,2,23,,7.6,,-14.7,,-3.6,,21.6,,0.0,,,,,,0.4,,14.0,,26.0,,50.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-22,2022,2,22,,7.8,,-2.6,,2.6,,15.4,,0.0,,,,,,9.6,,17.0,,25.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-21,2022,2,21,,4.6,,-1.7,,1.5,,16.5,,0.0,,,,,,0.0,,20.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-20,2022,2,20,,4.8,,-13.1,,-4.2,,22.2,,0.0,,,,,,0.0,,21.0,,21.0,,54.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-19,2022,2,19,,-4.2,,-14.4,,-9.3,,27.3,,0.0,,,,,,3.6,,27.0,,29.0,,61.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-18,2022,2,18,,-7.3,,-14.3,,-10.8,,28.8,,0.0,,,,,,4.4,,27.0,,21.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-17,2022,2,17,,6.7,,-7.3,,-0.3,,18.3,,0.0,,,,,,33.9,,13.0,,24.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-16,2022,2,16,,9.1,,-5.8,,1.6,,16.4,,0.0,,,,,,3.7,,27.0,,23.0,,47.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-15,2022,2,15,,,M,,M,,M,,M,,M,,,,,,M,27.0,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2022-02-14,2022,2,14,,-11.8,,-21.2,,-16.5,,34.5,,0.0,,,,,,0.0,,27.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-13,2022,2,13,,-11.5,,-21.6,,-16.5,,34.5,,0.0,,,,,,0.0,,26.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-12,2022,2,12,,1.0,,-17.1,,-8.1,,26.1,,0.0,,,,,,0.7,,27.0,,32.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-11,2022,2,11,,0.9,,-2.9,,-1.0,,19.0,,0.0,,,,,,7.4,,24.0,,17.0,,46.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-10,2022,2,10,,1.7,,-2.8,,-0.5,,18.5,,0.0,,,,,,0.0,,26.0,,28.0,,35.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-09,2022,2,9,,5.5,,-8.0,,-1.3,,19.3,,0.0,,,,,,0.0,,26.0,,21.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-08,2022,2,8,,-1.3,,-8.2,,-4.8,,22.8,,0.0,,,,,,0.0,,27.0,,29.0,,34.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-07,2022,2,7,,1.0,,-4.9,,-2.0,,20.0,,0.0,,,,,,0.0,,28.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-06,2022,2,6,,-1.9,,-10.7,,-6.3,,24.3,,0.0,,,,,,0.0,,28.0,,20.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-05,2022,2,5,,-9.3,,-18.5,,-13.9,,31.9,,0.0,,,,,,0.0,,28.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-02-04,2022,2,4,,-12.7,,-16.9,,-14.8,,32.8,,0.0,,,,,,0.2,,29.0,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2022-02-03,2022,2,3,,-4.7,,-12.7,,-8.7,,26.7,,0.0,,,,,,2.0,,30.0,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2022-02-02,2022,2,2,,3.0,,-4.9,,-0.9,,18.9,,0.0,,,,,,19.3,,18.0,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2022-02-01,2022,2,1,,3.2,,-8.1,,-2.5,,20.5,,0.0,,,,,,0.0,,18.0,,15.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-31,2022,1,31,,-2.3,,-8.4,,-5.3,,23.3,,0.0,,,,,,0.1,,18.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-30,2022,1,30,,-5.9,,-13.9,,-9.9,,27.9,,0.0,,,,,,0.1,,19.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-29,2022,1,29,,-12.8,,-24.9,,-18.8,,36.8,,0.0,,,,,,0.0,,19.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-28,2022,1,28,,-7.5,,-21.1,,-14.3,,32.3,,0.0,,,,,,0.0,,19.0,,2.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-27,2022,1,27,,-5.5,,-14.7,,-10.1,,28.1,,0.0,,,,,,0.1,,20.0,,21.0,,48.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-26,2022,1,26,,-9.4,,-19.1,,-14.2,,32.2,,0.0,,,,,,0.0,,20.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-25,2022,1,25,,-9.0,,-17.6,,-13.3,,31.3,,0.0,,,,,,0.0,,20.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-24,2022,1,24,,-7.8,,-18.7,,-13.2,,31.2,,0.0,,,,,,2.6,,18.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-23,2022,1,23,,-7.3,,-18.7,,-13.0,,31.0,,0.0,,,,,,0.2,,17.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-22,2022,1,22,,-6.4,,-16.5,,-11.5,,29.5,,0.0,,,,,,0.2,,17.0,,15.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-21,2022,1,21,,-10.9,,-22.1,,-16.5,,34.5,,0.0,,,,,,0.0,,17.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-20,2022,1,20,,-11.0,,-21.8,,-16.4,,34.4,,0.0,,,,,,0.0,,18.0,,34.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-19,2022,1,19,,3.3,,-11.0,,-3.8,,21.8,,0.0,,,,,,0.2,,20.0,,25.0,,48.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-18,2022,1,18,,-3.6,,-14.3,,-9.0,,27.0,,0.0,,,,,,1.5,,20.0,,33.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-17,2022,1,17,,-5.2,,-7.8,,-6.5,,24.5,,0.0,,,,,,25.2,,17.0,,31.0,,44.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-16,2022,1,16,,-3.8,,-16.8,,-10.3,,28.3,,0.0,,,,,,2.9,,4.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-15,2022,1,15,,-15.8,,-24.2,,-20.0,,38.0,,0.0,,,,,,0.0,,5.0,,1.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-14,2022,1,14,,-4.3,,-21.7,,-13.0,,31.0,,0.0,,,,,,0.0,,4.0,,6.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-13,2022,1,13,,-0.5,,-4.3,,-2.4,,20.4,,0.0,,,,,,0.0,,5.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-12,2022,1,12,,-0.5,,-5.9,,-3.2,,21.2,,0.0,,,,,,0.6,,4.0,,20.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-11,2022,1,11,,-5.9,,-26.1,,-16.0,,34.0,,0.0,,,,,,0.0,,5.0,,20.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-10,2022,1,10,,-8.7,,-22.4,,-15.6,,33.6,,0.0,,,,,,1.0,,3.0,,31.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-09,2022,1,9,,1.5,,-9.7,,-4.1,,22.1,,0.0,,,,,,1.5,,3.0,,32.0,,57.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-08,2022,1,8,,-1.7,,-18.8,,-10.3,,28.3,,0.0,,,,,,0.2,,3.0,,15.0,,34.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-07,2022,1,7,,-9.5,,-17.6,,-13.6,,31.6,,0.0,,,,,,0.0,,3.0,,29.0,,35.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-06,2022,1,6,,-5.1,,-9.5,,-7.3,,25.3,,0.0,,,,,,0.3,,2.0,,23.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-05,2022,1,5,,2.0,,-7.2,,-2.6,,20.6,,0.0,,,,,,2.6,,1.0,,23.0,,49.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-04,2022,1,4,,0.5,,-10.4,,-4.9,,22.9,,0.0,,,,,,0.0,,2.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-03,2022,1,3,,-7.8,,-18.2,,-13.0,,31.0,,0.0,,,,,,0.0,,2.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-02,2022,1,2,,-5.0,,-15.4,,-10.2,,28.2,,0.0,,,,,,1.8,,0.0,,35.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2022-01-01,2022,1,1,,2.4,,-5.0,,-1.3,,19.3,,0.0,,,,,,1.7,,,,35.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-31,2021,12,31,,3.5,,-1.0,,1.3,,16.7,,0.0,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-30,2021,12,30,,0.5,,-2.0,,-0.8,,18.8,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-29,2021,12,29,,0.1,,-2.2,,-1.0,,19.0,,0.0,,,,,,0.5,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-28,2021,12,28,,0.4,,-2.2,,-0.9,,18.9,,0.0,,,,,,0.6,,,,33.0,,44.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-27,2021,12,27,,-2.2,,-8.7,,-5.4,,23.4,,0.0,,,,,,1.2,,,,10.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-26,2021,12,26,,1.1,,-8.2,,-3.5,,21.5,,0.0,,,,,,0.0,,,,34.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-25,2021,12,25,,4.3,,0.2,,2.2,,15.8,,0.0,,,,,,6.0,,4.0,,31.0,,35.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-24,2021,12,24,,0.2,,-2.6,,-1.2,,19.2,,0.0,,,,,,0.4,,6.0,,14.0,,38.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-23,2021,12,23,,-2.5,,-9.7,,-6.1,,24.1,,0.0,,,,,,3.2,,3.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-22,2021,12,22,,1.7,,-6.4,,-2.4,,20.4,,0.0,,,,,,0.1,,3.0,,27.0,,47.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-21,2021,12,21,,1.2,,-3.0,,-0.9,,18.9,,0.0,,,,,,0.0,,3.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-20,2021,12,20,,2.7,,-10.6,,-3.9,,21.9,,0.0,,,,,,0.0,,4.0,,21.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-19,2021,12,19,,-5.5,,-10.6,,-8.0,,26.0,,0.0,,,,,,0.0,,4.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-18,2021,12,18,,-1.6,,-6.1,,-3.9,,21.9,,0.0,,,,,,8.7,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-17,2021,12,17,,3.0,,-1.7,,0.6,,17.4,,0.0,,,,,,0.0,,,,27.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-16,2021,12,16,,14.9,,2.9,,8.9,,9.1,,0.0,,,,,,0.0,,,,27.0,,54.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-15,2021,12,15,,9.6,,0.8,,5.2,,12.8,,0.0,,,,,,0.8,,,,13.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-14,2021,12,14,,6.5,,-1.0,,2.7,,15.3,,0.0,,,,,,0.0,,,,14.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-13,2021,12,13,,8.0,,1.4,,4.7,,13.3,,0.0,,,,,,0.0,,,,21.0,,35.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-12,2021,12,12,,5.9,,-2.0,,1.9,,16.1,,0.0,,,,,,0.0,,,,22.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-11,2021,12,11,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2021-12-10,2021,12,10,,4.2,,-0.9,,1.6,,16.4,,0.0,,,,,,0.1,,2.0,,12.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-09,2021,12,9,,-0.9,,-8.6,,-4.7,,22.7,,0.0,,,,,,1.7,,0.0,,12.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-08,2021,12,8,,-3.2,,-8.7,,-6.0,,24.0,,0.0,,,,,,1.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-07,2021,12,7,,-3.5,,-9.1,,-6.3,,24.3,,0.0,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-06,2021,12,6,,8.5,,-3.9,,2.3,,15.7,,0.0,,,,,,4.8,,,,24.0,,48.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-05,2021,12,5,,2.4,,-3.4,,-0.5,,18.5,,0.0,,,,,,16.7,,,,12.0,,57.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-04,2021,12,4,,3.5,,-2.6,,0.4,,17.6,,0.0,,,,,,0.0,,,,23.0,,43.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-03,2021,12,3,,0.0,,-3.1,,-1.6,,19.6,,0.0,,,,,,0.0,,,,29.0,,34.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-02,2021,12,2,,7.8,,-1.1,,3.3,,14.7,,0.0,,,,,,1.7,,,,30.0,,48.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-12-01,2021,12,1,,3.0,,-1.1,,1.0,,17.0,,0.0,,,,,,0.0,,5.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-30,2021,11,30,,1.6,,-3.5,,-0.9,,18.9,,0.0,,,,,,2.1,,5.0,,30.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-29,2021,11,29,,-0.7,,-7.4,,-4.1,,22.1,,0.0,,,,,,0.0,,8.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-28,2021,11,28,,-1.9,,-5.2,,-3.5,,21.5,,0.0,,,,,,7.5,,2.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-27,2021,11,27,,-1.1,,-7.4,,-4.2,,22.2,,0.0,,,,,,0.3,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-26,2021,11,26,,1.9,,-4.6,,-1.4,,19.4,,0.0,,,,,,0.5,,,,33.0,,46.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-25,2021,11,25,,5.0,,1.8,,3.4,,14.6,,0.0,,,,,,7.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-24,2021,11,24,,6.8,,-5.0,,0.9,,17.1,,0.0,,,,,,0.3,,,,21.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-23,2021,11,23,,0.9,,-6.0,,-2.5,,20.5,,0.0,,,,,,0.0,,2.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-22,2021,11,22,,1.6,,-4.0,,-1.2,,19.2,,0.0,,,,,,2.3,,,,25.0,,44.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-21,2021,11,21,,5.9,,-0.7,,2.6,,15.4,,0.0,,,,,,4.1,,,,28.0,,45.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-20,2021,11,20,,4.1,,-2.1,,1.0,,17.0,,0.0,,,,,,0.2,,,,18.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-19,2021,11,19,,3.9,,-1.0,,1.4,,16.6,,0.0,,,,,,0.0,,,,33.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-18,2021,11,18,,13.5,,-0.4,,6.5,,11.5,,0.0,,,,,,0.5,,,,27.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-17,2021,11,17,,14.6,,-0.1,,7.2,,10.8,,0.0,,,,,,3.4,,,,22.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-16,2021,11,16,,3.7,,-1.6,,1.0,,17.0,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-15,2021,11,15,,3.1,,-1.0,,1.1,,16.9,,0.0,,,,,,1.5,,2.0,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-14,2021,11,14,,3.3,,-0.2,,1.6,,16.4,,0.0,,,,,,7.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-13,2021,11,13,,5.4,,0.6,,3.0,,15.0,,0.0,,,,,,0.2,,,,27.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-12,2021,11,12,,11.0,,3.0,,7.0,,11.0,,0.0,,,,,,2.0,,,,17.0,,44.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-11,2021,11,11,,10.6,,5.0,,7.8,,10.2,,0.0,,,,,,0.4,,,,13.0,,46.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-10,2021,11,10,,11.5,,2.2,,6.8,,11.2,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-09,2021,11,9,,11.0,,6.0,,8.5,,9.5,,0.0,,,,,,2.4,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-08,2021,11,8,,17.8,,5.7,,11.7,,6.3,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-07,2021,11,7,,15.8,,1.0,,8.4,,9.6,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-06,2021,11,6,,9.9,,-0.7,,4.6,,13.4,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-05,2021,11,5,,7.7,,-1.7,,3.0,,15.0,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-04,2021,11,4,,6.5,,-1.6,,2.4,,15.6,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-03,2021,11,3,,5.7,,-1.5,,2.1,,15.9,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-02,2021,11,2,,5.8,,-1.3,,2.3,,15.7,,0.0,,,,,,0.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-11-01,2021,11,1,,8.1,,1.4,,4.8,,13.2,,0.0,,,,,,0.0,,,,28.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-31,2021,10,31,,13.8,,5.3,,9.5,,8.5,,0.0,,,,,,0.4,,,,27.0,,44.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-30,2021,10,30,,7.5,,5.8,,6.7,,11.3,,0.0,,,,,,6.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-29,2021,10,29,,11.0,,5.3,,8.1,,9.9,,0.0,,,,,,7.2,,,,10.0,,34.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-28,2021,10,28,,10.8,,5.0,,7.9,,10.1,,0.0,,,,,,0.0,,,,9.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-27,2021,10,27,,13.9,,5.9,,9.9,,8.1,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-26,2021,10,26,,6.0,,3.2,,4.6,,13.4,,0.0,,,,,,6.2,,,,2.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-25,2021,10,25,,6.7,,3.3,,5.0,,13.0,,0.0,,,,,,26.9,,,,6.0,,42.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-24,2021,10,24,,11.8,,2.2,,7.0,,11.0,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-23,2021,10,23,,9.6,,-0.2,,4.7,,13.3,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-22,2021,10,22,,6.3,,1.5,,3.9,,14.1,,0.0,,,,,,0.1,,,,33.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-21,2021,10,21,,16.5,,5.8,,11.2,,6.8,,0.0,,,,,,2.3,,,,32.0,,44.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-20,2021,10,20,,17.5,,11.5,,14.5,,3.5,,0.0,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-19,2021,10,19,,20.0,,6.3,,13.1,,4.9,,0.0,,,,,,0.0,,,,29.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-18,2021,10,18,,11.2,,4.7,,8.0,,10.0,,0.0,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-17,2021,10,17,,13.0,,6.9,,10.0,,8.0,,0.0,,,,,,1.1,,,,29.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-16,2021,10,16,,12.2,,7.3,,9.7,,8.3,,0.0,,,,,,3.1,,,,31.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-15,2021,10,15,,18.1,,12.0,,15.1,,2.9,,0.0,,,,,,5.6,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-14,2021,10,14,,21.0,,13.5,,17.2,,0.8,,0.0,,,,,,0.7,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-13,2021,10,13,,19.6,,13.8,,16.7,,1.3,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-12,2021,10,12,,21.1,,14.7,,17.9,,0.1,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-11,2021,10,11,,22.5,,15.3,,18.9,,0.0,,0.9,,,,,,0.0,,,,18.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-10,2021,10,10,,20.9,,14.9,,17.9,,0.1,,0.0,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-09,2021,10,9,,17.9,,14.9,,16.4,,1.6,,0.0,,,,,,2.7,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-08,2021,10,8,,19.1,,15.2,,17.2,,0.8,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-07,2021,10,7,,18.6,,13.0,,15.8,,2.2,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-06,2021,10,6,,19.5,,12.4,,16.0,,2.0,,0.0,,,,,,0.0,,,,,,,
